,data,valor,data da extração,responsável
1753,1993-06-15,1.339667,2022-08-16,Fulano de Tal
1754,1993-06-16,1.334,2022-08-16,Fulano de Tal
1755,1993-06-17,1.326667,2022-08-16,Fulano de Tal
1756,1993-06-18,1.319,2022-08-16,Fulano de Tal
1757,1993-06-21,1.309667,2022-08-16,Fulano de Tal
1758,1993-06-22,1.3,2022-08-16,Fulano de Tal
1759,1993-06-23,1.293,2022-08-16,Fulano de Tal
1760,1993-06-24,1.292,2022-08-16,Fulano de Tal
1761,1993-06-25,1.290333,2022-08-16,Fulano de Tal
1762,1993-06-28,1.289667,2022-08-16,Fulano de Tal
1763,1993-06-29,1.288667,2022-08-16,Fulano de Tal
1764,1993-06-30,1.289,2022-08-16,Fulano de Tal
1765,1993-07-01,1.289,2022-08-16,Fulano de Tal
1766,1993-07-02,1.289,2022-08-16,Fulano de Tal
1767,1993-07-05,1.290667,2022-08-16,Fulano de Tal
1768,1993-07-06,1.292333,2022-08-16,Fulano de Tal
1769,1993-07-07,1.292667,2022-08-16,Fulano de Tal
1770,1993-07-08,1.292667,2022-08-16,Fulano de Tal
1771,1993-07-09,1.292333,2022-08-16,Fulano de Tal
1772,1993-07-12,1.292333,2022-08-16,Fulano de Tal
1773,1993-07-13,1.292333,2022-08-16,Fulano de Tal
1774,1993-07-14,1.292333,2022-08-16,Fulano de Tal
1775,1993-07-15,1.292667,2022-08-16,Fulano de Tal
1776,1993-07-16,1.292333,2022-08-16,Fulano de Tal
1777,1993-07-19,1.292667,2022-08-16,Fulano de Tal
1778,1993-07-20,1.292667,2022-08-16,Fulano de Tal
1779,1993-07-21,1.292333,2022-08-16,Fulano de Tal
1780,1993-07-22,1.292667,2022-08-16,Fulano de Tal
1781,1993-07-23,1.292667,2022-08-16,Fulano de Tal
1782,1993-07-26,1.293,2022-08-16,Fulano de Tal
1783,1993-07-27,1.294,2022-08-16,Fulano de Tal
1784,1993-07-28,1.3,2022-08-16,Fulano de Tal
1785,1993-07-29,1.314333,2022-08-16,Fulano de Tal
1786,1993-07-30,1.331,2022-08-16,Fulano de Tal
1787,1993-08-02,1.344,2022-08-16,Fulano de Tal
1788,1993-08-03,1.350667,2022-08-16,Fulano de Tal
1789,1993-08-04,1.347667,2022-08-16,Fulano de Tal
1790,1993-08-05,1.346333,2022-08-16,Fulano de Tal
1791,1993-08-06,1.348,2022-08-16,Fulano de Tal
1792,1993-08-09,1.346333,2022-08-16,Fulano de Tal
1793,1993-08-10,1.345667,2022-08-16,Fulano de Tal
1794,1993-08-11,1.342667,2022-08-16,Fulano de Tal
1795,1993-08-12,1.343333,2022-08-16,Fulano de Tal
1796,1993-08-13,1.344667,2022-08-16,Fulano de Tal
1797,1993-08-16,1.347,2022-08-16,Fulano de Tal
1798,1993-08-17,1.347333,2022-08-16,Fulano de Tal
1799,1993-08-18,1.348333,2022-08-16,Fulano de Tal
1800,1993-08-19,1.349,2022-08-16,Fulano de Tal
1801,1993-08-20,1.351,2022-08-16,Fulano de Tal
1802,1993-08-23,1.353333,2022-08-16,Fulano de Tal
1803,1993-08-24,1.359,2022-08-16,Fulano de Tal
1804,1993-08-25,1.369333,2022-08-16,Fulano de Tal
1805,1993-08-26,1.387333,2022-08-16,Fulano de Tal
1806,1993-08-27,1.404,2022-08-16,Fulano de Tal
1807,1993-08-30,1.423667,2022-08-16,Fulano de Tal
1808,1993-08-31,1.443333,2022-08-16,Fulano de Tal
1809,1993-09-01,1.459333,2022-08-16,Fulano de Tal
1810,1993-09-02,1.461667,2022-08-16,Fulano de Tal
1811,1993-09-03,1.462667,2022-08-16,Fulano de Tal
1812,1993-09-06,1.463667,2022-08-16,Fulano de Tal
1813,1993-09-08,1.468667,2022-08-16,Fulano de Tal
1814,1993-09-09,1.474333,2022-08-16,Fulano de Tal
1815,1993-09-10,1.48,2022-08-16,Fulano de Tal
1816,1993-09-13,1.484333,2022-08-16,Fulano de Tal
1817,1993-09-14,1.489333,2022-08-16,Fulano de Tal
1818,1993-09-15,1.495,2022-08-16,Fulano de Tal
1819,1993-09-16,1.500333,2022-08-16,Fulano de Tal
1820,1993-09-17,1.504333,2022-08-16,Fulano de Tal
1821,1993-09-20,1.516333,2022-08-16,Fulano de Tal
1822,1993-09-21,1.532,2022-08-16,Fulano de Tal
1823,1993-09-22,1.544,2022-08-16,Fulano de Tal
1824,1993-09-23,1.558667,2022-08-16,Fulano de Tal
1825,1993-09-24,1.572667,2022-08-16,Fulano de Tal
1826,1993-09-27,1.585,2022-08-16,Fulano de Tal
1827,1993-09-28,1.598667,2022-08-16,Fulano de Tal
1828,1993-09-29,1.611667,2022-08-16,Fulano de Tal
1829,1993-09-30,1.625,2022-08-16,Fulano de Tal
1830,1993-10-01,1.638,2022-08-16,Fulano de Tal
1831,1993-10-04,1.638667,2022-08-16,Fulano de Tal
1832,1993-10-05,1.638333,2022-08-16,Fulano de Tal
1833,1993-10-06,1.638,2022-08-16,Fulano de Tal
1834,1993-10-07,1.638667,2022-08-16,Fulano de Tal
1835,1993-10-08,1.638333,2022-08-16,Fulano de Tal
1836,1993-10-11,1.637667,2022-08-16,Fulano de Tal
1837,1993-10-13,1.638,2022-08-16,Fulano de Tal
1838,1993-10-14,1.638,2022-08-16,Fulano de Tal
1839,1993-10-15,1.637667,2022-08-16,Fulano de Tal
1840,1993-10-18,1.638,2022-08-16,Fulano de Tal
1841,1993-10-19,1.638333,2022-08-16,Fulano de Tal
1842,1993-10-20,1.638,2022-08-16,Fulano de Tal
1843,1993-10-21,1.638333,2022-08-16,Fulano de Tal
1844,1993-10-22,1.638333,2022-08-16,Fulano de Tal
1845,1993-10-25,1.638333,2022-08-16,Fulano de Tal
1846,1993-10-26,1.638,2022-08-16,Fulano de Tal
1847,1993-10-27,1.638,2022-08-16,Fulano de Tal
1848,1993-10-28,1.638333,2022-08-16,Fulano de Tal
1849,1993-10-29,1.638333,2022-08-16,Fulano de Tal
1850,1993-11-01,1.638333,2022-08-16,Fulano de Tal
1851,1993-11-03,1.638333,2022-08-16,Fulano de Tal
1852,1993-11-04,1.638333,2022-08-16,Fulano de Tal
1853,1993-11-05,1.638333,2022-08-16,Fulano de Tal
1854,1993-11-08,1.638333,2022-08-16,Fulano de Tal
1855,1993-11-09,1.638333,2022-08-16,Fulano de Tal
1856,1993-11-10,1.635,2022-08-16,Fulano de Tal
1857,1993-11-11,1.634667,2022-08-16,Fulano de Tal
1858,1993-11-12,1.638,2022-08-16,Fulano de Tal
1859,1993-11-16,1.638,2022-08-16,Fulano de Tal
1860,1993-11-17,1.637667,2022-08-16,Fulano de Tal
1861,1993-11-18,1.638,2022-08-16,Fulano de Tal
1862,1993-11-19,1.637333,2022-08-16,Fulano de Tal
1863,1993-11-22,1.637667,2022-08-16,Fulano de Tal
1864,1993-11-23,1.637333,2022-08-16,Fulano de Tal
1865,1993-11-24,1.637,2022-08-16,Fulano de Tal
1866,1993-11-25,1.637667,2022-08-16,Fulano de Tal
1867,1993-11-26,1.637333,2022-08-16,Fulano de Tal
1868,1993-11-29,1.637333,2022-08-16,Fulano de Tal
1869,1993-11-30,1.636667,2022-08-16,Fulano de Tal
1870,1993-12-01,1.43,2022-08-16,Fulano de Tal
1871,1993-12-02,1.422667,2022-08-16,Fulano de Tal
1872,1993-12-03,1.422,2022-08-16,Fulano de Tal
1873,1993-12-06,1.422667,2022-08-16,Fulano de Tal
1874,1993-12-07,1.423333,2022-08-16,Fulano de Tal
1875,1993-12-08,1.423333,2022-08-16,Fulano de Tal
1876,1993-12-09,1.423,2022-08-16,Fulano de Tal
1877,1993-12-10,1.423,2022-08-16,Fulano de Tal
1878,1993-12-13,1.471,2022-08-16,Fulano de Tal
1879,1993-12-14,1.499667,2022-08-16,Fulano de Tal
1880,1993-12-15,1.499333,2022-08-16,Fulano de Tal
1881,1993-12-16,1.498667,2022-08-16,Fulano de Tal
1882,1993-12-17,1.498667,2022-08-16,Fulano de Tal
1883,1993-12-20,1.498667,2022-08-16,Fulano de Tal
1884,1993-12-21,1.497667,2022-08-16,Fulano de Tal
1885,1993-12-22,1.496667,2022-08-16,Fulano de Tal
1886,1993-12-23,1.496667,2022-08-16,Fulano de Tal
1887,1993-12-24,1.496667,2022-08-16,Fulano de Tal
1888,1993-12-27,1.497333,2022-08-16,Fulano de Tal
1889,1993-12-28,1.532333,2022-08-16,Fulano de Tal
1890,1993-12-29,1.564333,2022-08-16,Fulano de Tal
1891,1993-12-30,1.615333,2022-08-16,Fulano de Tal
1892,1993-12-31,1.615333,2022-08-16,Fulano de Tal
1893,1994-01-03,1.672333,2022-08-16,Fulano de Tal
1894,1994-01-04,1.669667,2022-08-16,Fulano de Tal
1895,1994-01-05,1.669333,2022-08-16,Fulano de Tal
1896,1994-01-06,1.669333,2022-08-16,Fulano de Tal
1897,1994-01-07,1.669333,2022-08-16,Fulano de Tal
1898,1994-01-10,1.669,2022-08-16,Fulano de Tal
1899,1994-01-11,1.669333,2022-08-16,Fulano de Tal
1900,1994-01-12,1.669333,2022-08-16,Fulano de Tal
1901,1994-01-13,1.669667,2022-08-16,Fulano de Tal
1902,1994-01-14,1.67,2022-08-16,Fulano de Tal
1903,1994-01-17,1.67,2022-08-16,Fulano de Tal
1904,1994-01-18,1.670333,2022-08-16,Fulano de Tal
1905,1994-01-19,1.733,2022-08-16,Fulano de Tal
1906,1994-01-20,1.733,2022-08-16,Fulano de Tal
1907,1994-01-21,1.733,2022-08-16,Fulano de Tal
1908,1994-01-24,1.733,2022-08-16,Fulano de Tal
1909,1994-01-25,1.733,2022-08-16,Fulano de Tal
1910,1994-01-26,1.799667,2022-08-16,Fulano de Tal
1911,1994-01-27,1.799667,2022-08-16,Fulano de Tal
1912,1994-01-28,1.8,2022-08-16,Fulano de Tal
1913,1994-01-31,1.8,2022-08-16,Fulano de Tal
1914,1994-02-01,2.007,2022-08-16,Fulano de Tal
1915,1994-02-02,2.007333,2022-08-16,Fulano de Tal
1916,1994-02-03,2.006667,2022-08-16,Fulano de Tal
1917,1994-02-04,2.006667,2022-08-16,Fulano de Tal
1918,1994-02-07,1.99,2022-08-16,Fulano de Tal
1919,1994-02-08,1.989333,2022-08-16,Fulano de Tal
1920,1994-02-09,1.989,2022-08-16,Fulano de Tal
1921,1994-02-10,1.988333,2022-08-16,Fulano de Tal
1922,1994-02-11,1.966333,2022-08-16,Fulano de Tal
1923,1994-02-16,1.966333,2022-08-16,Fulano de Tal
1924,1994-02-17,1.966333,2022-08-16,Fulano de Tal
1925,1994-02-18,1.965667,2022-08-16,Fulano de Tal
1926,1994-02-21,1.965667,2022-08-16,Fulano de Tal
1927,1994-02-22,1.966667,2022-08-16,Fulano de Tal
1928,1994-02-23,1.906,2022-08-16,Fulano de Tal
1929,1994-02-24,1.906,2022-08-16,Fulano de Tal
1930,1994-02-25,1.905333,2022-08-16,Fulano de Tal
1931,1994-02-28,1.905,2022-08-16,Fulano de Tal
1932,1994-03-01,1.630667,2022-08-16,Fulano de Tal
1933,1994-03-02,1.630333,2022-08-16,Fulano de Tal
1934,1994-03-03,1.630333,2022-08-16,Fulano de Tal
1935,1994-03-04,1.630667,2022-08-16,Fulano de Tal
1936,1994-03-07,1.630667,2022-08-16,Fulano de Tal
1937,1994-03-08,1.671333,2022-08-16,Fulano de Tal
1938,1994-03-09,1.682333,2022-08-16,Fulano de Tal
1939,1994-03-10,1.683333,2022-08-16,Fulano de Tal
1940,1994-03-11,1.683667,2022-08-16,Fulano de Tal
1941,1994-03-14,1.692667,2022-08-16,Fulano de Tal
1942,1994-03-15,1.693333,2022-08-16,Fulano de Tal
1943,1994-03-16,1.693333,2022-08-16,Fulano de Tal
1944,1994-03-17,1.693,2022-08-16,Fulano de Tal
1945,1994-03-18,1.719,2022-08-16,Fulano de Tal
1946,1994-03-21,1.799667,2022-08-16,Fulano de Tal
1947,1994-03-22,1.883,2022-08-16,Fulano de Tal
1948,1994-03-23,1.883333,2022-08-16,Fulano de Tal
1949,1994-03-24,1.882667,2022-08-16,Fulano de Tal
1950,1994-03-25,1.883,2022-08-16,Fulano de Tal
1951,1994-03-28,1.885333,2022-08-16,Fulano de Tal
1952,1994-03-29,1.885,2022-08-16,Fulano de Tal
1953,1994-03-30,1.995667,2022-08-16,Fulano de Tal
1954,1994-04-04,2.07,2022-08-16,Fulano de Tal
1955,1994-04-05,2.064667,2022-08-16,Fulano de Tal
1956,1994-04-06,2.064667,2022-08-16,Fulano de Tal
1957,1994-04-07,2.067333,2022-08-16,Fulano de Tal
1958,1994-04-08,2.067667,2022-08-16,Fulano de Tal
1959,1994-04-11,2.067667,2022-08-16,Fulano de Tal
1960,1994-04-12,2.067333,2022-08-16,Fulano de Tal
1961,1994-04-13,2.067,2022-08-16,Fulano de Tal
1962,1994-04-14,2.066667,2022-08-16,Fulano de Tal
1963,1994-04-15,2.066667,2022-08-16,Fulano de Tal
1964,1994-04-18,2.066333,2022-08-16,Fulano de Tal
1965,1994-04-19,2.066,2022-08-16,Fulano de Tal
1966,1994-04-20,2.061,2022-08-16,Fulano de Tal
1967,1994-04-22,2.037333,2022-08-16,Fulano de Tal
1968,1994-04-25,1.993667,2022-08-16,Fulano de Tal
1969,1994-04-26,1.957,2022-08-16,Fulano de Tal
1970,1994-04-27,1.933667,2022-08-16,Fulano de Tal
1971,1994-04-28,1.898667,2022-08-16,Fulano de Tal
1972,1994-04-29,1.878667,2022-08-16,Fulano de Tal
1973,1994-05-02,1.768333,2022-08-16,Fulano de Tal
1974,1994-05-03,1.757667,2022-08-16,Fulano de Tal
1975,1994-05-04,1.761,2022-08-16,Fulano de Tal
1976,1994-05-05,1.761667,2022-08-16,Fulano de Tal
1977,1994-05-06,1.765,2022-08-16,Fulano de Tal
1978,1994-05-09,1.766,2022-08-16,Fulano de Tal
1979,1994-05-10,1.783333,2022-08-16,Fulano de Tal
1980,1994-05-11,1.804,2022-08-16,Fulano de Tal
1981,1994-05-12,1.804667,2022-08-16,Fulano de Tal
1982,1994-05-13,1.811,2022-08-16,Fulano de Tal
1983,1994-05-16,1.811667,2022-08-16,Fulano de Tal
1984,1994-05-17,1.811667,2022-08-16,Fulano de Tal
1985,1994-05-18,1.812,2022-08-16,Fulano de Tal
1986,1994-05-19,1.811667,2022-08-16,Fulano de Tal
1987,1994-05-20,1.811333,2022-08-16,Fulano de Tal
1988,1994-05-23,1.811667,2022-08-16,Fulano de Tal
1989,1994-05-24,1.811667,2022-08-16,Fulano de Tal
1990,1994-05-25,1.811667,2022-08-16,Fulano de Tal
1991,1994-05-26,1.811667,2022-08-16,Fulano de Tal
1992,1994-05-27,1.810667,2022-08-16,Fulano de Tal
1993,1994-05-30,1.811667,2022-08-16,Fulano de Tal
1994,1994-05-31,1.811667,2022-08-16,Fulano de Tal
1995,1994-06-01,1.889667,2022-08-16,Fulano de Tal
1996,1994-06-03,1.882333,2022-08-16,Fulano de Tal
1997,1994-06-06,1.882333,2022-08-16,Fulano de Tal
1998,1994-06-07,1.883,2022-08-16,Fulano de Tal
1999,1994-06-08,1.9,2022-08-16,Fulano de Tal
2000,1994-06-09,1.904333,2022-08-16,Fulano de Tal
2001,1994-06-10,1.915667,2022-08-16,Fulano de Tal
2002,1994-06-13,1.923,2022-08-16,Fulano de Tal
2003,1994-06-14,1.928333,2022-08-16,Fulano de Tal
2004,1994-06-15,1.929667,2022-08-16,Fulano de Tal
2005,1994-06-16,1.955,2022-08-16,Fulano de Tal
2006,1994-06-17,1.962,2022-08-16,Fulano de Tal
2007,1994-06-20,1.983667,2022-08-16,Fulano de Tal
2008,1994-06-21,2.018333,2022-08-16,Fulano de Tal
2009,1994-06-22,2.048667,2022-08-16,Fulano de Tal
2010,1994-06-23,2.055667,2022-08-16,Fulano de Tal
2011,1994-06-24,2.051667,2022-08-16,Fulano de Tal
2012,1994-06-27,2.07,2022-08-16,Fulano de Tal
2013,1994-06-28,2.079333,2022-08-16,Fulano de Tal
2014,1994-06-29,2.077,2022-08-16,Fulano de Tal
2015,1994-06-30,2.021667,2022-08-16,Fulano de Tal
2016,1994-07-04,0.396333,2022-08-16,Fulano de Tal
2017,1994-07-05,0.399667,2022-08-16,Fulano de Tal
2018,1994-07-06,0.398333,2022-08-16,Fulano de Tal
2019,1994-07-07,0.399667,2022-08-16,Fulano de Tal
2020,1994-07-08,0.393667,2022-08-16,Fulano de Tal
2021,1994-07-11,0.385333,2022-08-16,Fulano de Tal
2022,1994-07-12,0.379667,2022-08-16,Fulano de Tal
2023,1994-07-13,0.379667,2022-08-16,Fulano de Tal
2024,1994-07-14,0.379667,2022-08-16,Fulano de Tal
2025,1994-07-15,0.345,2022-08-16,Fulano de Tal
2026,1994-07-18,0.343333,2022-08-16,Fulano de Tal
2027,1994-07-19,0.342,2022-08-16,Fulano de Tal
2028,1994-07-20,0.341667,2022-08-16,Fulano de Tal
2029,1994-07-21,0.274667,2022-08-16,Fulano de Tal
2030,1994-07-22,0.272667,2022-08-16,Fulano de Tal
2031,1994-07-25,0.271667,2022-08-16,Fulano de Tal
2032,1994-07-26,0.251667,2022-08-16,Fulano de Tal
2033,1994-07-27,0.245333,2022-08-16,Fulano de Tal
2034,1994-07-28,0.244667,2022-08-16,Fulano de Tal
2035,1994-07-29,0.212667,2022-08-16,Fulano de Tal
2036,1994-08-01,0.185,2022-08-16,Fulano de Tal
2037,1994-08-02,0.184,2022-08-16,Fulano de Tal
2038,1994-08-03,0.183667,2022-08-16,Fulano de Tal
2039,1994-08-04,0.183667,2022-08-16,Fulano de Tal
2040,1994-08-05,0.185667,2022-08-16,Fulano de Tal
2041,1994-08-08,0.176667,2022-08-16,Fulano de Tal
2042,1994-08-09,0.177333,2022-08-16,Fulano de Tal
2043,1994-08-10,0.178333,2022-08-16,Fulano de Tal
2044,1994-08-11,0.176667,2022-08-16,Fulano de Tal
2045,1994-08-12,0.176333,2022-08-16,Fulano de Tal
2046,1994-08-15,0.177333,2022-08-16,Fulano de Tal
2047,1994-08-16,0.175667,2022-08-16,Fulano de Tal
2048,1994-08-17,0.176,2022-08-16,Fulano de Tal
2049,1994-08-18,0.176333,2022-08-16,Fulano de Tal
2050,1994-08-19,0.175,2022-08-16,Fulano de Tal
2051,1994-08-22,0.175667,2022-08-16,Fulano de Tal
2052,1994-08-23,0.175,2022-08-16,Fulano de Tal
2053,1994-08-24,0.174333,2022-08-16,Fulano de Tal
2054,1994-08-25,0.175,2022-08-16,Fulano de Tal
2055,1994-08-26,0.176,2022-08-16,Fulano de Tal
2056,1994-08-29,0.175,2022-08-16,Fulano de Tal
2057,1994-08-30,0.175333,2022-08-16,Fulano de Tal
2058,1994-08-31,0.175333,2022-08-16,Fulano de Tal
2059,1994-09-01,0.175667,2022-08-16,Fulano de Tal
2060,1994-09-02,0.177667,2022-08-16,Fulano de Tal
2061,1994-09-05,0.177667,2022-08-16,Fulano de Tal
2062,1994-09-06,0.178333,2022-08-16,Fulano de Tal
2063,1994-09-08,0.178667,2022-08-16,Fulano de Tal
2064,1994-09-09,0.178,2022-08-16,Fulano de Tal
2065,1994-09-12,0.178667,2022-08-16,Fulano de Tal
2066,1994-09-13,0.186,2022-08-16,Fulano de Tal
2067,1994-09-14,0.179667,2022-08-16,Fulano de Tal
2068,1994-09-15,0.178667,2022-08-16,Fulano de Tal
2069,1994-09-16,0.179667,2022-08-16,Fulano de Tal
2070,1994-09-19,0.179667,2022-08-16,Fulano de Tal
2071,1994-09-20,0.18,2022-08-16,Fulano de Tal
2072,1994-09-21,0.179667,2022-08-16,Fulano de Tal
2073,1994-09-22,0.179667,2022-08-16,Fulano de Tal
2074,1994-09-23,0.179333,2022-08-16,Fulano de Tal
2075,1994-09-26,0.179333,2022-08-16,Fulano de Tal
2076,1994-09-27,0.179667,2022-08-16,Fulano de Tal
2077,1994-09-28,0.179667,2022-08-16,Fulano de Tal
2078,1994-09-29,0.18,2022-08-16,Fulano de Tal
2079,1994-09-30,0.18,2022-08-16,Fulano de Tal
2080,1994-10-04,0.186667,2022-08-16,Fulano de Tal
2081,1994-10-05,0.186667,2022-08-16,Fulano de Tal
2082,1994-10-06,0.186667,2022-08-16,Fulano de Tal
2083,1994-10-07,0.186333,2022-08-16,Fulano de Tal
2084,1994-10-10,0.186333,2022-08-16,Fulano de Tal
2085,1994-10-11,0.186667,2022-08-16,Fulano de Tal
2086,1994-10-13,0.187,2022-08-16,Fulano de Tal
2087,1994-10-14,0.187,2022-08-16,Fulano de Tal
2088,1994-10-17,0.186667,2022-08-16,Fulano de Tal
2089,1994-10-18,0.186667,2022-08-16,Fulano de Tal
2090,1994-10-19,0.186667,2022-08-16,Fulano de Tal
2091,1994-10-20,0.186667,2022-08-16,Fulano de Tal
2092,1994-10-21,0.186667,2022-08-16,Fulano de Tal
2093,1994-10-24,0.187,2022-08-16,Fulano de Tal
2094,1994-10-25,0.187,2022-08-16,Fulano de Tal
2095,1994-10-26,0.187333,2022-08-16,Fulano de Tal
2096,1994-10-27,0.187667,2022-08-16,Fulano de Tal
2097,1994-10-28,0.187333,2022-08-16,Fulano de Tal
2098,1994-10-31,0.198333,2022-08-16,Fulano de Tal
2099,1994-11-01,0.198,2022-08-16,Fulano de Tal
2100,1994-11-03,0.199333,2022-08-16,Fulano de Tal
2101,1994-11-04,0.199667,2022-08-16,Fulano de Tal
2102,1994-11-07,0.199667,2022-08-16,Fulano de Tal
2103,1994-11-08,0.199667,2022-08-16,Fulano de Tal
2104,1994-11-09,0.199667,2022-08-16,Fulano de Tal
2105,1994-11-10,0.199667,2022-08-16,Fulano de Tal
2106,1994-11-11,0.2,2022-08-16,Fulano de Tal
2107,1994-11-14,0.2,2022-08-16,Fulano de Tal
2108,1994-11-16,0.2,2022-08-16,Fulano de Tal
2109,1994-11-17,0.2,2022-08-16,Fulano de Tal
2110,1994-11-18,0.2,2022-08-16,Fulano de Tal
2111,1994-11-21,0.2,2022-08-16,Fulano de Tal
2112,1994-11-22,0.2,2022-08-16,Fulano de Tal
2113,1994-11-23,0.2,2022-08-16,Fulano de Tal
2114,1994-11-24,0.2,2022-08-16,Fulano de Tal
2115,1994-11-25,0.2,2022-08-16,Fulano de Tal
2116,1994-11-28,0.2,2022-08-16,Fulano de Tal
2117,1994-11-29,0.2,2022-08-16,Fulano de Tal
2118,1994-11-30,0.2,2022-08-16,Fulano de Tal
2119,1994-12-01,0.184667,2022-08-16,Fulano de Tal
2120,1994-12-02,0.182333,2022-08-16,Fulano de Tal
2121,1994-12-05,0.182333,2022-08-16,Fulano de Tal
2122,1994-12-06,0.181667,2022-08-16,Fulano de Tal
2123,1994-12-07,0.173667,2022-08-16,Fulano de Tal
2124,1994-12-08,0.174,2022-08-16,Fulano de Tal
2125,1994-12-09,0.174,2022-08-16,Fulano de Tal
2126,1994-12-12,0.174333,2022-08-16,Fulano de Tal
2127,1994-12-13,0.173667,2022-08-16,Fulano de Tal
2128,1994-12-14,0.172667,2022-08-16,Fulano de Tal
2129,1994-12-15,0.169333,2022-08-16,Fulano de Tal
2130,1994-12-16,0.165333,2022-08-16,Fulano de Tal
2131,1994-12-19,0.166333,2022-08-16,Fulano de Tal
2132,1994-12-20,0.164333,2022-08-16,Fulano de Tal
2133,1994-12-21,0.162667,2022-08-16,Fulano de Tal
2134,1994-12-22,0.163,2022-08-16,Fulano de Tal
2135,1994-12-23,0.161667,2022-08-16,Fulano de Tal
2136,1994-12-26,0.161667,2022-08-16,Fulano de Tal
2137,1994-12-27,0.160667,2022-08-16,Fulano de Tal
2138,1994-12-28,0.160667,2022-08-16,Fulano de Tal
2139,1994-12-29,0.160667,2022-08-16,Fulano de Tal
2140,1994-12-30,0.160667,2022-08-16,Fulano de Tal
2141,1995-01-02,0.154,2022-08-16,Fulano de Tal
2142,1995-01-03,0.153333,2022-08-16,Fulano de Tal
2143,1995-01-04,0.153333,2022-08-16,Fulano de Tal
2144,1995-01-05,0.153333,2022-08-16,Fulano de Tal
2145,1995-01-06,0.153333,2022-08-16,Fulano de Tal
2146,1995-01-09,0.153333,2022-08-16,Fulano de Tal
2147,1995-01-10,0.153,2022-08-16,Fulano de Tal
2148,1995-01-11,0.15,2022-08-16,Fulano de Tal
2149,1995-01-12,0.149667,2022-08-16,Fulano de Tal
2150,1995-01-13,0.15,2022-08-16,Fulano de Tal
2151,1995-01-16,0.149667,2022-08-16,Fulano de Tal
2152,1995-01-17,0.149667,2022-08-16,Fulano de Tal
2153,1995-01-18,0.150333,2022-08-16,Fulano de Tal
2154,1995-01-19,0.15,2022-08-16,Fulano de Tal
2155,1995-01-20,0.15,2022-08-16,Fulano de Tal
2156,1995-01-23,0.149667,2022-08-16,Fulano de Tal
2157,1995-01-24,0.15,2022-08-16,Fulano de Tal
2158,1995-01-25,0.149667,2022-08-16,Fulano de Tal
2159,1995-01-26,0.149333,2022-08-16,Fulano de Tal
2160,1995-01-27,0.149,2022-08-16,Fulano de Tal
2161,1995-01-30,0.15,2022-08-16,Fulano de Tal
2162,1995-01-31,0.150667,2022-08-16,Fulano de Tal
2163,1995-02-01,0.177333,2022-08-16,Fulano de Tal
2164,1995-02-02,0.178333,2022-08-16,Fulano de Tal
2165,1995-02-03,0.179,2022-08-16,Fulano de Tal
2166,1995-02-06,0.179,2022-08-16,Fulano de Tal
2167,1995-02-07,0.178667,2022-08-16,Fulano de Tal
2168,1995-02-08,0.178667,2022-08-16,Fulano de Tal
2169,1995-02-09,0.178333,2022-08-16,Fulano de Tal
2170,1995-02-10,0.178333,2022-08-16,Fulano de Tal
2171,1995-02-13,0.178333,2022-08-16,Fulano de Tal
2172,1995-02-14,0.178,2022-08-16,Fulano de Tal
2173,1995-02-15,0.178,2022-08-16,Fulano de Tal
2174,1995-02-16,0.177667,2022-08-16,Fulano de Tal
2175,1995-02-17,0.177667,2022-08-16,Fulano de Tal
2176,1995-02-20,0.177333,2022-08-16,Fulano de Tal
2177,1995-02-21,0.177333,2022-08-16,Fulano de Tal
2178,1995-02-22,0.177333,2022-08-16,Fulano de Tal
2179,1995-02-23,0.177333,2022-08-16,Fulano de Tal
2180,1995-02-24,0.177333,2022-08-16,Fulano de Tal
2181,1995-03-01,0.138333,2022-08-16,Fulano de Tal
2182,1995-03-02,0.138,2022-08-16,Fulano de Tal
2183,1995-03-03,0.138333,2022-08-16,Fulano de Tal
2184,1995-03-06,0.138333,2022-08-16,Fulano de Tal
2185,1995-03-07,0.138333,2022-08-16,Fulano de Tal
2186,1995-03-08,0.138333,2022-08-16,Fulano de Tal
2187,1995-03-09,0.138333,2022-08-16,Fulano de Tal
2188,1995-03-10,0.201,2022-08-16,Fulano de Tal
2189,1995-03-13,0.200667,2022-08-16,Fulano de Tal
2190,1995-03-14,0.200333,2022-08-16,Fulano de Tal
2191,1995-03-15,0.200667,2022-08-16,Fulano de Tal
2192,1995-03-16,0.200667,2022-08-16,Fulano de Tal
2193,1995-03-17,0.200667,2022-08-16,Fulano de Tal
2194,1995-03-20,0.200667,2022-08-16,Fulano de Tal
2195,1995-03-21,0.200667,2022-08-16,Fulano de Tal
2196,1995-03-22,0.200667,2022-08-16,Fulano de Tal
2197,1995-03-23,0.200667,2022-08-16,Fulano de Tal
2198,1995-03-24,0.200667,2022-08-16,Fulano de Tal
2199,1995-03-27,0.200667,2022-08-16,Fulano de Tal
2200,1995-03-28,0.200333,2022-08-16,Fulano de Tal
2201,1995-03-29,0.200333,2022-08-16,Fulano de Tal
2202,1995-03-30,0.200333,2022-08-16,Fulano de Tal
2203,1995-03-31,0.200667,2022-08-16,Fulano de Tal
2204,1995-04-03,0.246,2022-08-16,Fulano de Tal
2205,1995-04-04,0.245667,2022-08-16,Fulano de Tal
2206,1995-04-05,0.245333,2022-08-16,Fulano de Tal
2207,1995-04-06,0.245333,2022-08-16,Fulano de Tal
